CRP,idx_confirm,idx_ref
RJ2790-702,1,OSM-r
RJ2790-703,5,OSM-nr
RJ2790-790,2,OSM-r
RJ2790-877,1,OSM-r
RJ2790-972,1,OSM-n
RJ2793-074,1,OSM-n
RJ2793-080,2,OSM-nr
RJ2793-081,6,OSM-nr
RJ2793-082,1,OSM-r
RJ2793-280,1,OSM-n
RJ2793-295,1,OSM-n
RJ2793-720,1,OSM-n
RJ2793-904,1,OSM-r
RJ2793-909,2,OSM-n
RJ2793-910,1,OSM-r
RJ2793-911,1,OSM-r
RJ2793-912,1,OSM-r
RJ2793-918,1,OSM-r
RJ2793-919,1,OSM-r
RJ2793-921,1,OSM-r
RJ2793-923,1,OSM-r
RJ2795-006,4,OSM-n
RJ2795-009,1,OSM-r
RJ2795-030,1,OSM-r
RJ2795-065,1,OSM-r
RJ2795-200,2,OSM-rw
RJ2795-245,1,OSM-n
RJ2795-255,1,OSM-r
RJ2795-260,2,OSM-rw
RJ2795-290,1,OSM-r
RJ2795-295,1,OSM-r
RJ2795-350,1,OSM-r
RJ2795-465,1,OSM-r
RJ2795-595,1,OSM-r
RJ3010-185,1,OSM-r
RJ3013-440,1,OSM-n
RJ3013-520,1,OSM-n
RJ3013-620,2,OSM-n
RJ3016-430,1,OSM-n
RJ3017-000,1,OSM-w
RJ3017-130,1,OSM-n
RJ3020-240,1,OSM-r
RJ3020-340,1,OSM-r
RJ3025-080,1,OSM-n
RJ3025-110,1,OSM-n
RJ3026-000,1,OSM-n
RJ3027-260,1,OSM-n
RJ3030-440,1,OSM-r
RJ3032-050,3,OSM-nr
RJ3032-080,1,OSM-n
RJ3032-185,1,OSM-r
RJ3042-080,1,OSM-n
RJ3042-500,1,OSM-r
RJ3045-100,1,OSM-n
RJ3045-280,1,OSM-r
RJ3050-470,1,OSM-r
RJ3052-120,1,OSM-n
RJ3052-270,1,OSM-n
RJ3052-320,1,OSM-n
RJ3052-350,1,OSM-n
RJ3052-390,1,OSM-n
RJ3052-420,1,OSM-n
RJ3052-510,1,OSM-n
RJ3056-068,1,OSM-n
RJ3060-390,1,OSM-r
RJ3060-470,1,OSM-n
RJ3060-490,4,OSM-n
RJ3060-660,1,OSM-n
RJ3063-000,3,OSM-nr
RJ3065-200,1,OSM-n
RJ3070-000,2,OSM-nr
RJ3070-020,1,OSM-n
RJ3070-200,2,OSM-r
RJ3076-460,1,OSM-n
RJ3078-001,1,OSM-n
RJ3080-000,1,OSM-n
RJ3085-005,1,OSM-r
RJ3085-360,1,OSM-n
RJ3087-005,1,OSM-r
RJ3087-230,4,OSM-r
RJ3087-285,1,OSM-n
RJ3090-045,1,OSM-n
RJ3092-000,1,OSM-n
RJ3094-010,1,OSM-n
RJ3270-220,1,OSM-r
RJ3510-000,1,OSM-r
RJ3510-360,2,OSM-n
RJ3520-311,1,OSM-n
RJ3520-660,1,OSM-n
RJ3530-800,1,OSM-n
RJ3550-040,1,OSM-r
RJ3550-740,1,OSM-r
RJ3555-120,1,OSM-n
RJ3560-900,1,OSM-r
RJ3565-200,1,OSM-n
RJ3565-230,1,OSM-r
RJ3570-290,2,OSM-n
RJ3575-450,1,OSM-r
RJ3580-240,1,OSM-n
RJ3580-250,1,OSM-r
RJ3585-081,1,OSM-n
RJ3587-120,1,OSM-n
RJ3587-130,2,OSM-r
RJ3587-608,2,OSM-nr
RJ3595-330,1,OSM-n
